replay_id,session_id,visit_id,move_count,chunk_entropy_score,raw_movements
c07797cf-9949-45d7-a6ed-96225f0a1278,26a83675-c4ed-5ef0-a1d6-297a4e2643a0,d39cbf4b-cd82-5218-9c95-ea5c0095b856,11,2.246439,"[{""x"":1192.0,""y"":2.0,""timeOffset"":0},{""x"":1167.0,""y"":297.0,""timeOffset"":-457},{""x"":1176.0,""y"":428.0,""timeOffset"":-406},{""x"":1186.0,""y"":477.0,""timeOffset"":-354},{""x"":1186.0,""y"":475.0,""timeOffset"":-300},{""x"":1180.0,""y"":441.0,""timeOffset"":-155},{""x"":1193.0,""y"":413.0,""timeOffset"":-101},{""x"":1186.0,""y"":411.0,""timeOffset"":-456},{""x"":1165.0,""y"":410.0,""timeOffset"":-273},{""x"":1228.0,""y"":302.0,""timeOffset"":-223},{""x"":1218.0,""y"":45.0,""timeOffset"":-173}]"
678939aa-64ad-4372-8625-f5c8a02a4e49,e75ec190-39ee-547c-ae1e-d4d7e7a03720,f1074e48-52e1-519d-9559-cb1871cc82d4,18,2.116300,"[{""x"":713.0,""y"":431.0,""timeOffset"":0},{""x"":721.0,""y"":427.0,""timeOffset"":-434},{""x"":728.0,""y"":425.0,""timeOffset"":-384},{""x"":739.0,""y"":424.0,""timeOffset"":-334},{""x"":746.0,""y"":465.0,""timeOffset"":-284},{""x"":762.0,""y"":582.0,""timeOffset"":-234},{""x"":786.0,""y"":555.0,""timeOffset"":-184},{""x"":816.0,""y"":442.0,""timeOffset"":-134},{""x"":818.0,""y"":437.0,""timeOffset"":-16},{""x"":829.0,""y"":425.0,""timeOffset"":-465},{""x"":835.0,""y"":418.0,""timeOffset"":-212},{""x"":836.0,""y"":418.0,""timeOffset"":-457},{""x"":836.0,""y"":422.0,""timeOffset"":-378},{""x"":838.0,""y"":424.0,""timeOffset"":-248},{""x"":840.0,""y"":421.0,""timeOffset"":-194},{""x"":840.0,""y"":417.0,""timeOffset"":-137},{""x"":840.0,""y"":416.0,""timeOffset"":-80},{""x"":838.0,""y"":415.0,""timeOffset"":-22}]"
623549b2-b841-4107-8893-59db5544680a,e75ec190-39ee-547c-ae1e-d4d7e7a03720,f1074e48-52e1-519d-9559-cb1871cc82d4,12,1.572624,"[{""x"":825.0,""y"":416.0,""timeOffset"":0},{""x"":800.0,""y"":422.0,""timeOffset"":-406},{""x"":798.0,""y"":422.0,""timeOffset"":-356},{""x"":794.0,""y"":422.0,""timeOffset"":-280},{""x"":793.0,""y"":422.0,""timeOffset"":-162},{""x"":793.0,""y"":360.0,""timeOffset"":-104},{""x"":780.0,""y"":288.0,""timeOffset"":-54},{""x"":765.0,""y"":213.0,""timeOffset"":-4},{""x"":761.0,""y"":146.0,""timeOffset"":-456},{""x"":763.0,""y"":95.0,""timeOffset"":-391},{""x"":768.0,""y"":67.0,""timeOffset"":-340},{""x"":769.0,""y"":22.0,""timeOffset"":-273}]"
4ec23b66-a64d-40cf-bd0c-27712fcdb61a,2b82549f-f6a5-58f7-a17a-32b8f9b55599,b90c3e0f-0baa-5456-8698-7e9b767074ba,4,1.584963,"[{""x"":151.0,""y"":485.0,""timeOffset"":0},{""x"":204.0,""y"":492.0,""timeOffset"":0},{""x"":276.0,""y"":485.0,""timeOffset"":0},{""x"":87.0,""y"":494.0,""timeOffset"":0}]"
2fefb879-41c9-416f-80e1-9213e580d4ae,2b82549f-f6a5-58f7-a17a-32b8f9b55599,b90c3e0f-0baa-5456-8698-7e9b767074ba,1,0.000000,"[{""x"":151.0,""y"":268.0,""timeOffset"":-966}]"
fd79b3a4-457f-4cbb-a5cf-27e01a1c5b83,5e23dc24-10c9-593f-bbae-48095fe0ea52,d75dd5b5-4a93-5608-bed0-51ee25bc124f,1,0.000000,"[{""x"":21.0,""y"":35.0,""timeOffset"":0}]"
de7ac4d4-4355-4512-bb52-c8208711074a,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,123,2.818897,"[{""x"":856.0,""y"":125.0,""timeOffset"":0},{""x"":908.0,""y"":112.0,""timeOffset"":-447},{""x"":914.0,""y"":109.0,""timeOffset"":-377},{""x"":929.0,""y"":94.0,""timeOffset"":-312},{""x"":933.0,""y"":90.0,""timeOffset"":-220},{""x"":933.0,""y"":89.0,""timeOffset"":-449},{""x"":919.0,""y"":65.0,""timeOffset"":-389},{""x"":914.0,""y"":49.0,""timeOffset"":-338},{""x"":913.0,""y"":28.0,""timeOffset"":-272},{""x"":916.0,""y"":23.0,""timeOffset"":-221},{""x"":911.0,""y"":25.0,""timeOffset"":0},{""x"":881.0,""y"":36.0,""timeOffset"":-455},{""x"":857.0,""y"":51.0,""timeOffset"":-404},{""x"":806.0,""y"":85.0,""timeOffset"":-335},{""x"":745.0,""y"":117.0,""timeOffset"":-267},{""x"":622.0,""y"":164.0,""timeOffset"":-204},{""x"":568.0,""y"":180.0,""timeOffset"":-154},{""x"":548.0,""y"":184.0,""timeOffset"":-459},{""x"":550.0,""y"":182.0,""timeOffset"":-397},{""x"":554.0,""y"":178.0,""timeOffset"":-327},{""x"":555.0,""y"":178.0,""timeOffset"":-1},{""x"":555.0,""y"":181.0,""timeOffset"":-423},{""x"":557.0,""y"":186.0,""timeOffset"":-373},{""x"":557.0,""y"":214.0,""timeOffset"":-307},{""x"":554.0,""y"":243.0,""timeOffset"":-240},{""x"":551.0,""y"":262.0,""timeOffset"":-190},{""x"":550.0,""y"":270.0,""timeOffset"":-123},{""x"":548.0,""y"":271.0,""timeOffset"":-460},{""x"":528.0,""y"":276.0,""timeOffset"":-409},{""x"":502.0,""y"":282.0,""timeOffset"":-358},{""x"":492.0,""y"":285.0,""timeOffset"":-308},{""x"":469.0,""y"":289.0,""timeOffset"":-258},{""x"":446.0,""y"":297.0,""timeOffset"":-192},{""x"":428.0,""y"":305.0,""timeOffset"":-142},{""x"":423.0,""y"":308.0,""timeOffset"":-92},{""x"":418.0,""y"":311.0,""timeOffset"":-31},{""x"":418.0,""y"":310.0,""timeOffset"":-409},{""x"":417.0,""y"":292.0,""timeOffset"":-342},{""x"":417.0,""y"":278.0,""timeOffset"":-292},{""x"":414.0,""y"":265.0,""timeOffset"":-226},{""x"":412.0,""y"":259.0,""timeOffset"":-176},{""x"":406.0,""y"":246.0,""timeOffset"":-126},{""x"":403.0,""y"":239.0,""timeOffset"":-76},{""x"":400.0,""y"":234.0,""timeOffset"":-26},{""x"":399.0,""y"":234.0,""timeOffset"":-237},{""x"":397.0,""y"":234.0,""timeOffset"":-146},{""x"":395.0,""y"":232.0,""timeOffset"":0},{""x"":359.0,""y"":198.0,""timeOffset"":-449},{""x"":315.0,""y"":160.0,""timeOffset"":-398},{""x"":261.0,""y"":112.0,""timeOffset"":-348},{""x"":183.0,""y"":71.0,""timeOffset"":-298},{""x"":79.0,""y"":44.0,""timeOffset"":-248},{""x"":78.0,""y"":43.0,""timeOffset"":-181},{""x"":56.0,""y"":15.0,""timeOffset"":-116},{""x"":640.0,""y"":309.0,""timeOffset"":0},{""x"":659.0,""y"":275.0,""timeOffset"":-444},{""x"":663.0,""y"":206.0,""timeOffset"":-394},{""x"":660.0,""y"":176.0,""timeOffset"":-343},{""x"":660.0,""y"":161.0,""timeOffset"":-293},{""x"":671.0,""y"":133.0,""timeOffset"":-227},{""x"":696.0,""y"":100.0,""timeOffset"":-156},{""x"":705.0,""y"":85.0,""timeOffset"":-94},{""x"":705.0,""y"":85.0,""timeOffset"":-43},{""x"":703.0,""y"":86.0,""timeOffset"":-71},{""x"":695.0,""y"":94.0,""timeOffset"":-15},{""x"":690.0,""y"":99.0,""timeOffset"":-454},{""x"":684.0,""y"":107.0,""timeOffset"":-404},{""x"":678.0,""y"":113.0,""timeOffset"":-353},{""x"":671.0,""y"":122.0,""timeOffset"":-288},{""x"":661.0,""y"":133.0,""timeOffset"":-237},{""x"":650.0,""y"":149.0,""timeOffset"":-171},{""x"":637.0,""y"":163.0,""timeOffset"":-120},{""x"":629.0,""y"":172.0,""timeOffset"":-70},{""x"":611.0,""y"":192.0,""timeOffset"":-20},{""x"":596.0,""y"":205.0,""timeOffset"":-469},{""x"":574.0,""y"":226.0,""timeOffset"":-406},{""x"":563.0,""y"":236.0,""timeOffset"":-356},{""x"":538.0,""y"":256.0,""timeOffset"":-306},{""x"":478.0,""y"":282.0,""timeOffset"":-256},{""x"":317.0,""y"":334.0,""timeOffset"":-206},{""x"":141.0,""y"":368.0,""timeOffset"":-155},{""x"":7.0,""y"":399.0,""timeOffset"":0},{""x"":28.0,""y"":396.0,""timeOffset"":-438},{""x"":73.0,""y"":394.0,""timeOffset"":-384},{""x"":223.0,""y"":394.0,""timeOffset"":-333},{""x"":421.0,""y"":420.0,""timeOffset"":-267},{""x"":477.0,""y"":432.0,""timeOffset"":-217},{""x"":494.0,""y"":435.0,""timeOffset"":-167},{""x"":494.0,""y"":436.0,""timeOffset"":-90},{""x"":498.0,""y"":441.0,""timeOffset"":-32},{""x"":499.0,""y"":444.0,""timeOffset"":-427},{""x"":499.0,""y"":465.0,""timeOffset"":-373},{""x"":497.0,""y"":487.0,""timeOffset"":-323},{""x"":497.0,""y"":511.0,""timeOffset"":-273},{""x"":497.0,""y"":523.0,""timeOffset"":-223},{""x"":499.0,""y"":528.0,""timeOffset"":-117},{""x"":500.0,""y"":529.0,""timeOffset"":-276},{""x"":501.0,""y"":529.0,""timeOffset"":0},{""x"":513.0,""y"":533.0,""timeOffset"":-455},{""x"":527.0,""y"":539.0,""timeOffset"":-405},{""x"":536.0,""y"":543.0,""timeOffset"":-355},{""x"":542.0,""y"":547.0,""timeOffset"":-305},{""x"":546.0,""y"":550.0,""timeOffset"":-255},{""x"":546.0,""y"":551.0,""timeOffset"":-417},{""x"":543.0,""y"":555.0,""timeOffset"":-327},{""x"":545.0,""y"":554.0,""timeOffset"":-66},{""x"":596.0,""y"":522.0,""timeOffset"":0},{""x"":619.0,""y"":506.0,""timeOffset"":-458},{""x"":621.0,""y"":500.0,""timeOffset"":-295},{""x"":623.0,""y"":477.0,""timeOffset"":-239},{""x"":624.0,""y"":464.0,""timeOffset"":-178},{""x"":620.0,""y"":463.0,""timeOffset"":-494},{""x"":598.0,""y"":469.0,""timeOffset"":-441},{""x"":580.0,""y"":472.0,""timeOffset"":-391},{""x"":571.0,""y"":475.0,""timeOffset"":-341},{""x"":553.0,""y"":474.0,""timeOffset"":0},{""x"":425.0,""y"":453.0,""timeOffset"":-444},{""x"":231.0,""y"":420.0,""timeOffset"":-394},{""x"":106.0,""y"":383.0,""timeOffset"":-344},{""x"":58.0,""y"":354.0,""timeOffset"":-294},{""x"":50.0,""y"":343.0,""timeOffset"":-244},{""x"":37.0,""y"":324.0,""timeOffset"":-194},{""x"":15.0,""y"":307.0,""timeOffset"":-144}]"
27b67ca7-c476-4ec5-a6a1-5e2b62f6c0f4,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,44,1.428567,"[{""x"":670.0,""y"":273.0,""timeOffset"":0},{""x"":690.0,""y"":251.0,""timeOffset"":-444},{""x"":690.0,""y"":244.0,""timeOffset"":-394},{""x"":685.0,""y"":209.0,""timeOffset"":-344},{""x"":685.0,""y"":169.0,""timeOffset"":-294},{""x"":691.0,""y"":135.0,""timeOffset"":-244},{""x"":697.0,""y"":115.0,""timeOffset"":-194},{""x"":697.0,""y"":110.0,""timeOffset"":-120},{""x"":696.0,""y"":110.0,""timeOffset"":-274},{""x"":666.0,""y"":110.0,""timeOffset"":-217},{""x"":643.0,""y"":111.0,""timeOffset"":-167},{""x"":635.0,""y"":112.0,""timeOffset"":-117},{""x"":606.0,""y"":124.0,""timeOffset"":-67},{""x"":574.0,""y"":138.0,""timeOffset"":-17},{""x"":543.0,""y"":156.0,""timeOffset"":-474},{""x"":523.0,""y"":174.0,""timeOffset"":-424},{""x"":484.0,""y"":207.0,""timeOffset"":-374},{""x"":474.0,""y"":217.0,""timeOffset"":-324},{""x"":471.0,""y"":219.0,""timeOffset"":-274},{""x"":471.0,""y"":221.0,""timeOffset"":-207},{""x"":468.0,""y"":224.0,""timeOffset"":-157},{""x"":464.0,""y"":227.0,""timeOffset"":-95},{""x"":464.0,""y"":228.0,""timeOffset"":-447},{""x"":463.0,""y"":228.0,""timeOffset"":-299},{""x"":460.0,""y"":228.0,""timeOffset"":-237},{""x"":456.0,""y"":228.0,""timeOffset"":-170},{""x"":455.0,""y"":228.0,""timeOffset"":-74},{""x"":454.0,""y"":228.0,""timeOffset"":-303},{""x"":445.0,""y"":229.0,""timeOffset"":-253},{""x"":429.0,""y"":232.0,""timeOffset"":-203},{""x"":415.0,""y"":235.0,""timeOffset"":-153},{""x"":403.0,""y"":238.0,""timeOffset"":-103},{""x"":387.0,""y"":241.0,""timeOffset"":-36},{""x"":375.0,""y"":242.0,""timeOffset"":-483},{""x"":372.0,""y"":242.0,""timeOffset"":-389},{""x"":363.0,""y"":245.0,""timeOffset"":-332},{""x"":354.0,""y"":247.0,""timeOffset"":-266},{""x"":354.0,""y"":248.0,""timeOffset"":-51},{""x"":357.0,""y"":255.0,""timeOffset"":0},{""x"":357.0,""y"":257.0,""timeOffset"":-458},{""x"":357.0,""y"":258.0,""timeOffset"":0},{""x"":320.0,""y"":305.0,""timeOffset"":-455},{""x"":226.0,""y"":373.0,""timeOffset"":-405},{""x"":93.0,""y"":443.0,""timeOffset"":-355}]"
5e6658ac-cf04-4bef-8345-3f2ac6027d6f,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,32,1.712054,"[{""x"":671.0,""y"":227.0,""timeOffset"":0},{""x"":771.0,""y"":177.0,""timeOffset"":-455},{""x"":770.0,""y"":156.0,""timeOffset"":-404},{""x"":734.0,""y"":110.0,""timeOffset"":-354},{""x"":722.0,""y"":93.0,""timeOffset"":-288},{""x"":721.0,""y"":88.0,""timeOffset"":-217},{""x"":720.0,""y"":88.0,""timeOffset"":-121},{""x"":719.0,""y"":89.0,""timeOffset"":-412},{""x"":695.0,""y"":113.0,""timeOffset"":-362},{""x"":671.0,""y"":133.0,""timeOffset"":-312},{""x"":589.0,""y"":184.0,""timeOffset"":-246},{""x"":539.0,""y"":212.0,""timeOffset"":-195},{""x"":469.0,""y"":245.0,""timeOffset"":-145},{""x"":427.0,""y"":256.0,""timeOffset"":-79},{""x"":421.0,""y"":257.0,""timeOffset"":-364},{""x"":410.0,""y"":250.0,""timeOffset"":-301},{""x"":407.0,""y"":246.0,""timeOffset"":-241},{""x"":403.0,""y"":241.0,""timeOffset"":-184},{""x"":402.0,""y"":241.0,""timeOffset"":-473},{""x"":401.0,""y"":241.0,""timeOffset"":-303},{""x"":393.0,""y"":251.0,""timeOffset"":-252},{""x"":382.0,""y"":269.0,""timeOffset"":-201},{""x"":359.0,""y"":305.0,""timeOffset"":-135},{""x"":345.0,""y"":328.0,""timeOffset"":-85},{""x"":319.0,""y"":360.0,""timeOffset"":-35},{""x"":307.0,""y"":371.0,""timeOffset"":-484},{""x"":304.0,""y"":374.0,""timeOffset"":-421},{""x"":303.0,""y"":377.0,""timeOffset"":-364},{""x"":297.0,""y"":380.0,""timeOffset"":-99},{""x"":203.0,""y"":380.0,""timeOffset"":-34},{""x"":35.0,""y"":398.0,""timeOffset"":-498},{""x"":9.0,""y"":400.0,""timeOffset"":-333}]"
b29bd661-17b3-4231-ba43-9a8281f08517,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,8,0.918296,"[{""x"":635.0,""y"":127.0,""timeOffset"":0},{""x"":645.0,""y"":126.0,""timeOffset"":-434},{""x"":650.0,""y"":123.0,""timeOffset"":-367},{""x"":650.0,""y"":123.0,""timeOffset"":-304},{""x"":647.0,""y"":123.0,""timeOffset"":-64},{""x"":555.0,""y"":143.0,""timeOffset"":-4},{""x"":417.0,""y"":171.0,""timeOffset"":-459},{""x"":118.0,""y"":226.0,""timeOffset"":-394}]"
fed12ccb-90da-437c-a37e-21f83276abfe,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,111,1.911131,"[{""x"":632.0,""y"":72.0,""timeOffset"":0},{""x"":638.0,""y"":70.0,""timeOffset"":-450},{""x"":643.0,""y"":68.0,""timeOffset"":-254},{""x"":657.0,""y"":66.0,""timeOffset"":-200},{""x"":662.0,""y"":65.0,""timeOffset"":-150},{""x"":664.0,""y"":65.0,""timeOffset"":-84},{""x"":664.0,""y"":64.0,""timeOffset"":-499},{""x"":663.0,""y"":64.0,""timeOffset"":-193},{""x"":650.0,""y"":67.0,""timeOffset"":-133},{""x"":647.0,""y"":67.0,""timeOffset"":-82},{""x"":640.0,""y"":67.0,""timeOffset"":-24},{""x"":621.0,""y"":67.0,""timeOffset"":-467},{""x"":584.0,""y"":76.0,""timeOffset"":-417},{""x"":486.0,""y"":107.0,""timeOffset"":-367},{""x"":411.0,""y"":132.0,""timeOffset"":-317},{""x"":369.0,""y"":149.0,""timeOffset"":-267},{""x"":299.0,""y"":177.0,""timeOffset"":-217},{""x"":248.0,""y"":195.0,""timeOffset"":-164},{""x"":178.0,""y"":215.0,""timeOffset"":-100},{""x"":108.0,""y"":236.0,""timeOffset"":-49},{""x"":16.0,""y"":259.0,""timeOffset"":0},{""x"":633.0,""y"":134.0,""timeOffset"":0},{""x"":659.0,""y"":126.0,""timeOffset"":-442},{""x"":663.0,""y"":124.0,""timeOffset"":-392},{""x"":672.0,""y"":118.0,""timeOffset"":-342},{""x"":680.0,""y"":112.0,""timeOffset"":-292},{""x"":686.0,""y"":105.0,""timeOffset"":-242},{""x"":688.0,""y"":103.0,""timeOffset"":-142},{""x"":687.0,""y"":103.0,""timeOffset"":-302},{""x"":681.0,""y"":103.0,""timeOffset"":-251},{""x"":672.0,""y"":106.0,""timeOffset"":-200},{""x"":658.0,""y"":111.0,""timeOffset"":-150},{""x"":620.0,""y"":128.0,""timeOffset"":-100},{""x"":528.0,""y"":167.0,""timeOffset"":-50},{""x"":413.0,""y"":208.0,""timeOffset"":0},{""x"":227.0,""y"":268.0,""timeOffset"":-440},{""x"":91.0,""y"":300.0,""timeOffset"":-389},{""x"":639.0,""y"":79.0,""timeOffset"":0},{""x"":696.0,""y"":62.0,""timeOffset"":-437},{""x"":730.0,""y"":50.0,""timeOffset"":-371},{""x"":730.0,""y"":49.0,""timeOffset"":-311},{""x"":730.0,""y"":49.0,""timeOffset"":-203},{""x"":729.0,""y"":49.0,""timeOffset"":-492},{""x"":707.0,""y"":48.0,""timeOffset"":-428},{""x"":654.0,""y"":42.0,""timeOffset"":-378},{""x"":619.0,""y"":41.0,""timeOffset"":-328},{""x"":567.0,""y"":41.0,""timeOffset"":-277},{""x"":511.0,""y"":27.0,""timeOffset"":-211},{""x"":482.0,""y"":19.0,""timeOffset"":-161},{""x"":455.0,""y"":10.0,""timeOffset"":-109},{""x"":530.0,""y"":109.0,""timeOffset"":0},{""x"":549.0,""y"":95.0,""timeOffset"":-452},{""x"":556.0,""y"":69.0,""timeOffset"":-402},{""x"":572.0,""y"":46.0,""timeOffset"":-349},{""x"":576.0,""y"":43.0,""timeOffset"":-258},{""x"":575.0,""y"":44.0,""timeOffset"":-326},{""x"":554.0,""y"":61.0,""timeOffset"":-270},{""x"":519.0,""y"":87.0,""timeOffset"":-220},{""x"":481.0,""y"":112.0,""timeOffset"":-170},{""x"":418.0,""y"":143.0,""timeOffset"":-120},{""x"":286.0,""y"":200.0,""timeOffset"":-70},{""x"":166.0,""y"":246.0,""timeOffset"":-16},{""x"":524.0,""y"":135.0,""timeOffset"":0},{""x"":542.0,""y"":134.0,""timeOffset"":-450},{""x"":570.0,""y"":134.0,""timeOffset"":-400},{""x"":601.0,""y"":125.0,""timeOffset"":-350},{""x"":624.0,""y"":108.0,""timeOffset"":-270},{""x"":623.0,""y"":108.0,""timeOffset"":-71},{""x"":550.0,""y"":137.0,""timeOffset"":-17},{""x"":451.0,""y"":182.0,""timeOffset"":-481},{""x"":333.0,""y"":223.0,""timeOffset"":-429},{""x"":185.0,""y"":263.0,""timeOffset"":-364},{""x"":113.0,""y"":279.0,""timeOffset"":-299},{""x"":64.0,""y"":295.0,""timeOffset"":-248},{""x"":36.0,""y"":306.0,""timeOffset"":-182},{""x"":22.0,""y"":313.0,""timeOffset"":-132},{""x"":8.0,""y"":320.0,""timeOffset"":-81},{""x"":548.0,""y"":174.0,""timeOffset"":0},{""x"":645.0,""y"":114.0,""timeOffset"":-457},{""x"":650.0,""y"":111.0,""timeOffset"":-246},{""x"":649.0,""y"":112.0,""timeOffset"":-506},{""x"":611.0,""y"":146.0,""timeOffset"":-450},{""x"":566.0,""y"":174.0,""timeOffset"":-394},{""x"":478.0,""y"":218.0,""timeOffset"":-333},{""x"":418.0,""y"":241.0,""timeOffset"":-283},{""x"":334.0,""y"":277.0,""timeOffset"":-217},{""x"":287.0,""y"":297.0,""timeOffset"":-167},{""x"":258.0,""y"":313.0,""timeOffset"":-117},{""x"":242.0,""y"":320.0,""timeOffset"":-67},{""x"":214.0,""y"":327.0,""timeOffset"":-17},{""x"":163.0,""y"":334.0,""timeOffset"":-470},{""x"":98.0,""y"":337.0,""timeOffset"":-419},{""x"":14.0,""y"":341.0,""timeOffset"":-353},{""x"":550.0,""y"":278.0,""timeOffset"":0},{""x"":668.0,""y"":240.0,""timeOffset"":-443},{""x"":665.0,""y"":225.0,""timeOffset"":-393},{""x"":665.0,""y"":216.0,""timeOffset"":-326},{""x"":665.0,""y"":214.0,""timeOffset"":-259},{""x"":665.0,""y"":200.0,""timeOffset"":-209},{""x"":664.0,""y"":191.0,""timeOffset"":-12},{""x"":617.0,""y"":215.0,""timeOffset"":-469},{""x"":565.0,""y"":230.0,""timeOffset"":-408},{""x"":564.0,""y"":232.0,""timeOffset"":-334},{""x"":533.0,""y"":263.0,""timeOffset"":-112},{""x"":552.0,""y"":263.0,""timeOffset"":-16},{""x"":561.0,""y"":259.0,""timeOffset"":-470},{""x"":573.0,""y"":251.0,""timeOffset"":-420},{""x"":573.0,""y"":250.0,""timeOffset"":-360},{""x"":570.0,""y"":254.0,""timeOffset"":-188},{""x"":530.0,""y"":289.0,""timeOffset"":-137},{""x"":426.0,""y"":364.0,""timeOffset"":-70}]"
9728ba8f-0a29-4ae4-b5e0-ca5beb46919b,72a2c91c-562f-508d-ac87-30291fa33bfe,10947a3b-586e-59e8-984b-42f5b4e98fa3,3,-0.000000,"[{""x"":410.0,""y"":374.0,""timeOffset"":-1476},{""x"":408.0,""y"":368.0,""timeOffset"":-1425},{""x"":407.0,""y"":360.0,""timeOffset"":-1359}]"
1d534f43-e3ef-4079-af0c-7c77d4904e4e,c6a95038-2697-5cf7-badc-d3e2b95d3d54,f6e2a342-5f32-53a0-b02c-7a71b3d72974,46,2.480230,"[{""x"":1203.0,""y"":121.0,""timeOffset"":0},{""x"":1185.0,""y"":169.0,""timeOffset"":-441},{""x"":1172.0,""y"":230.0,""timeOffset"":-361},{""x"":1172.0,""y"":270.0,""timeOffset"":-303},{""x"":1176.0,""y"":342.0,""timeOffset"":-250},{""x"":1207.0,""y"":413.0,""timeOffset"":-192},{""x"":1230.0,""y"":465.0,""timeOffset"":-123},{""x"":1245.0,""y"":492.0,""timeOffset"":-51},{""x"":1266.0,""y"":520.0,""timeOffset"":-487},{""x"":1286.0,""y"":557.0,""timeOffset"":-431},{""x"":1305.0,""y"":610.0,""timeOffset"":-379},{""x"":1322.0,""y"":654.0,""timeOffset"":-326},{""x"":1325.0,""y"":665.0,""timeOffset"":-285},{""x"":1316.0,""y"":644.0,""timeOffset"":-217},{""x"":1314.0,""y"":628.0,""timeOffset"":-167},{""x"":1314.0,""y"":617.0,""timeOffset"":-250},{""x"":1320.0,""y"":620.0,""timeOffset"":-153},{""x"":1329.0,""y"":628.0,""timeOffset"":-16},{""x"":1331.0,""y"":632.0,""timeOffset"":-292},{""x"":1292.0,""y"":628.0,""timeOffset"":-220},{""x"":1223.0,""y"":619.0,""timeOffset"":-154},{""x"":1133.0,""y"":610.0,""timeOffset"":-95},{""x"":1033.0,""y"":605.0,""timeOffset"":-39},{""x"":967.0,""y"":605.0,""timeOffset"":-503},{""x"":932.0,""y"":605.0,""timeOffset"":-445},{""x"":913.0,""y"":605.0,""timeOffset"":-377},{""x"":909.0,""y"":605.0,""timeOffset"":-370},{""x"":907.0,""y"":602.0,""timeOffset"":-316},{""x"":903.0,""y"":596.0,""timeOffset"":-253},{""x"":899.0,""y"":589.0,""timeOffset"":-182},{""x"":895.0,""y"":583.0,""timeOffset"":-121},{""x"":892.0,""y"":579.0,""timeOffset"":-67},{""x"":884.0,""y"":569.0,""timeOffset"":0},{""x"":880.0,""y"":567.0,""timeOffset"":-279},{""x"":876.0,""y"":568.0,""timeOffset"":-222},{""x"":868.0,""y"":575.0,""timeOffset"":-169},{""x"":864.0,""y"":579.0,""timeOffset"":-108},{""x"":861.0,""y"":579.0,""timeOffset"":0},{""x"":781.0,""y"":533.0,""timeOffset"":-446},{""x"":629.0,""y"":461.0,""timeOffset"":-373},{""x"":568.0,""y"":408.0,""timeOffset"":-306},{""x"":536.0,""y"":368.0,""timeOffset"":-243},{""x"":520.0,""y"":359.0,""timeOffset"":-183},{""x"":498.0,""y"":352.0,""timeOffset"":-129},{""x"":480.0,""y"":347.0,""timeOffset"":-51},{""x"":463.0,""y"":337.0,""timeOffset"":0}]"
05b9e1d5-1492-4940-93ce-3af2c3a85a50,c6a95038-2697-5cf7-badc-d3e2b95d3d54,f6e2a342-5f32-53a0-b02c-7a71b3d72974,1,0.000000,"[{""x"":460.0,""y"":334.0,""timeOffset"":-543}]"
81977504-d29d-415b-af6b-339cbcf3cdf4,c6a95038-2697-5cf7-badc-d3e2b95d3d54,f6e2a342-5f32-53a0-b02c-7a71b3d72974,28,2.269940,"[{""x"":988.0,""y"":21.0,""timeOffset"":0},{""x"":934.0,""y"":203.0,""timeOffset"":-451},{""x"":923.0,""y"":395.0,""timeOffset"":-401},{""x"":923.0,""y"":556.0,""timeOffset"":-346},{""x"":930.0,""y"":620.0,""timeOffset"":-287},{""x"":938.0,""y"":630.0,""timeOffset"":-61},{""x"":945.0,""y"":630.0,""timeOffset"":0},{""x"":998.0,""y"":607.0,""timeOffset"":-450},{""x"":1116.0,""y"":599.0,""timeOffset"":-394},{""x"":1244.0,""y"":599.0,""timeOffset"":-338},{""x"":1370.0,""y"":599.0,""timeOffset"":-283},{""x"":1454.0,""y"":599.0,""timeOffset"":-233},{""x"":1475.0,""y"":599.0,""timeOffset"":-179},{""x"":1488.0,""y"":600.0,""timeOffset"":-109},{""x"":1491.0,""y"":602.0,""timeOffset"":-58},{""x"":1493.0,""y"":603.0,""timeOffset"":0},{""x"":1493.0,""y"":602.0,""timeOffset"":0},{""x"":1493.0,""y"":600.0,""timeOffset"":0},{""x"":1494.0,""y"":598.0,""timeOffset"":-1},{""x"":1496.0,""y"":600.0,""timeOffset"":-435},{""x"":1497.0,""y"":611.0,""timeOffset"":-378},{""x"":1502.0,""y"":617.0,""timeOffset"":-324},{""x"":1512.0,""y"":623.0,""timeOffset"":-265},{""x"":1526.0,""y"":624.0,""timeOffset"":-208},{""x"":1530.0,""y"":619.0,""timeOffset"":-30},{""x"":1528.0,""y"":606.0,""timeOffset"":-462},{""x"":1528.0,""y"":604.0,""timeOffset"":-440},{""x"":1528.0,""y"":598.0,""timeOffset"":-365}]"
